fixIdx,time,lat,lng,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,,,,-1444.259604968974,-9806.86072280025,1,0,100.445,0.0
2,,,,-1414.259604968974,-9776.86072280025,2,0,100.443,0.0
3,,,,-1383.259604968974,-9745.86072280025,3,0,100.441,0.0
718,,,,286.740395031026,-8075.86072280025,696,1,100.432,0.0
719,,,,288.740395031026,-8073.86072280025,697,1,100.405,0.0
720,,,,290.740395031026,-8071.86072280025,698,1,100.379,0.0
721,,,,292.740395031026,-8069.86072280025,699,1,100.352,0.0
722,,,,294.740395031026,-8067.86072280025,700,1,100.324,0.0
723,,,,296.740395031026,-8065.86072280025,701,1,100.296,0.0
724,,,,298.740395031026,-8063.86072280025,702,1,100.266,0.0
725,,,,300.740395031026,-8061.86072280025,703,1,100.236,0.0
726,,,,302.740395031026,-8059.86072280025,704,1,100.203,0.0
727,,,,304.740395031026,-8057.86072280025,705,1,100.172,0.0
728,,,,307.740395031026,-8054.86072280025,706,1,100.144,0.0
729,,,,309.740395031026,-8052.86072280025,707,1,100.118,0.0
730,,,,311.740395031026,-8050.86072280025,708,1,100.087,0.0
731,,,,313.740395031026,-8048.86072280025,709,1,100.058,0.0
732,,,,315.740395031026,-8046.86072280025,710,1,100.027,0.0
733,,,,317.740395031026,-8044.86072280025,711,1,99.997,0.0
734,,,,319.740395031026,-8042.86072280025,712,1,99.965,0.0
735,,,,321.740395031026,-8040.86072280025,713,1,99.936,0.0
736,,,,323.740395031026,-8038.86072280025,714,1,99.908,0.0
737,,,,325.740395031026,-8036.86072280025,715,1,99.875,0.0
738,,,,327.740395031026,-8034.86072280025,716,1,99.854,0.0
739,,,,329.740395031026,-8032.86072280025,717,1,99.833,0.0
740,,,,331.740395031026,-8030.86072280025,718,1,99.807,0.0
741,,,,333.740395031026,-8028.86072280025,719,1,99.783,0.0
742,,,,335.740395031026,-8026.86072280025,720,1,99.757,0.0
743,,,,337.740395031026,-8024.86072280025,721,1,99.734,0.0
744,,,,339.740395031026,-8022.86072280025,722,1,99.71,0.0
