fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,togo,area
14,,,,-19.0,-3552.89641703659,-6103.863773574303,1,0,60.302,0.0
15,,,,-19.0,-3541.89641703659,-6092.863773574303,2,0,60.3,0.0
16,,,,-19.0,-3531.89641703659,-6082.863773574303,3,0,60.298,0.0
23,,,,-19.0,-3461.89641703659,-6012.863773574303,10,0,60.296,0.0
24,,,,-19.0,-3451.89641703659,-6002.863773574303,11,0,60.294,0.0
25,,,,-19.0,-3441.89641703659,-5992.863773574303,12,0,60.292,0.0
29,,,,-21.0,-3401.89641703659,-5952.863773574303,16,0,60.279,0.0
30,,,,4.0,-3391.89641703659,-5942.863773574303,17,0,60.146,0.0
31,,,,44.0,-3380.89641703659,-5931.863773574303,18,0,59.986,0.0
32,,,,80.0,-3370.89641703659,-5921.863773574303,19,0,59.84,0.0
33,,,,118.0,-3360.89641703659,-5911.863773574303,20,0,59.72,0.0
34,,,,155.0,-3350.89641703659,-5901.863773574303,1,1,59.696,0.0
44,,,,539.0,-3250.89641703659,-5801.863773574303,11,1,59.641,0.0
45,,,,575.0,-3240.89641703659,-5791.863773574303,12,1,59.506,0.0
46,,,,620.0,-3230.89641703659,-5781.863773574303,13,1,59.366,0.0
47,,,,643.0,-3220.89641703659,-5771.863773574303,14,1,59.251,0.0
48,,,,635.0,-3210.89641703659,-5761.863773574303,15,1,59.143,0.0
49,,,,626.0,-3200.89641703659,-5751.863773574303,16,1,59.041,0.0
50,,,,613.0,-3190.89641703659,-5741.863773574303,17,1,58.938,0.0
51,,,,596.0,-3180.89641703659,-5731.863773574303,18,1,58.836,0.0
52,,,,582.0,-3170.89641703659,-5721.863773574303,19,1,58.736,0.0
53,,,,567.0,-3159.89641703659,-5710.863773574303,20,1,58.637,0.0
54,,,,547.0,-3149.89641703659,-5700.863773574303,21,1,58.518,0.0
55,,,,534.0,-3139.89641703659,-5690.863773574303,22,1,58.403,0.0
56,,,,526.0,-3129.89641703659,-5680.863773574303,23,1,58.294,0.0
57,,,,513.0,-3119.89641703659,-5670.863773574303,24,1,58.244,0.0
58,,,,491.0,-3109.89641703659,-5660.863773574303,25,1,58.212,0.0
59,,,,471.0,-3099.89641703659,-5650.863773574303,26,1,58.18,0.0
60,,,,452.0,-3089.89641703659,-5640.863773574303,27,1,58.146,0.0
61,,,,426.0,-3079.89641703659,-5630.863773574303,28,1,58.109,0.0
63,,,,388.0,-3059.89641703659,-5610.863773574303,30,1,58.108,0.0
64,,,,374.0,-3049.89641703659,-5600.863773574303,31,1,58.072,0.0
65,,,,363.0,-3039.89641703659,-5590.863773574303,32,1,58.039,0.0
68,,,,357.0,-3009.89641703659,-5560.863773574303,35,1,58.026,0.0
155,,,,802.0,-2135.89641703659,-4686.863773574303,122,1,57.929,0.0
156,,,,778.0,-2125.89641703659,-4676.863773574303,123,1,57.789,0.0
157,,,,767.0,-2115.89641703659,-4666.863773574303,124,1,57.636,0.0
158,,,,767.0,-2105.89641703659,-4656.863773574303,125,1,57.502,0.0
159,,,,770.0,-2095.89641703659,-4646.863773574303,126,1,57.37,0.0
160,,,,789.0,-2085.89641703659,-4636.863773574303,127,1,57.243,0.0
161,,,,811.0,-2075.89641703659,-4626.863773574303,128,1,57.127,0.0
166,,,,914.0,-2025.89641703659,-4576.863773574303,133,1,57.094,0.0
171,,,,980.0,-1975.89641703659,-4526.863773574303,138,1,57.032,0.0
172,,,,996.0,-1964.89641703659,-4515.863773574303,139,1,56.994,0.0
177,,,,1070.0,-1914.89641703659,-4465.863773574303,144,1,56.923,0.0
178,,,,1065.0,-1904.89641703659,-4455.863773574303,145,1,56.856,0.0
218,,,,1244.0,-1503.89641703659,-4054.863773574303,185,1,56.826,0.0
231,,,,1199.0,-1372.89641703659,-3923.863773574303,198,1,56.771,0.0
232,,,,1182.0,-1362.89641703659,-3913.863773574303,199,1,56.632,0.0
233,,,,1167.0,-1352.89641703659,-3903.863773574303,200,1,56.503,0.0
234,,,,1154.0,-1342.89641703659,-3893.863773574303,201,1,56.375,0.0
235,,,,1144.0,-1332.89641703659,-3883.863773574303,202,1,56.239,0.0
236,,,,1140.0,-1322.89641703659,-3873.863773574303,203,1,56.09,0.0
237,,,,1145.0,-1312.89641703659,-3863.863773574303,204,1,55.968,0.0
238,,,,1143.0,-1302.89641703659,-3853.863773574303,205,1,55.836,0.0
239,,,,1143.0,-1292.89641703659,-3843.863773574303,206,1,55.704,0.0
240,,,,1143.0,-1282.89641703659,-3833.863773574303,207,1,55.556,0.0
